Id,Year,Month,State,Illnesses
11653,2007,April,Wisconsin,53
11654,2007,April,Wyoming,12
11655,2007,May,Alaska,2
11656,2007,May,Arizona,4
11657,2007,May,Arizona,26
11658,2007,May,Arizona,4
11659,2007,May,California,3
11660,2007,May,California,25
11661,2007,May,California,0
11662,2007,May,California,0
11663,2007,May,California,2
11664,2007,May,California,3
11665,2007,May,California,2
11666,2007,May,California,0
11667,2007,May,California,7
11668,2007,May,California,11
11669,2007,May,California,0
11670,2007,May,California,3
11671,2007,May,California,20
11672,2007,May,Colorado,4
11673,2007,May,Colorado,2
11674,2007,May,Connecticut,7
11675,2007,May,Connecticut,0
11676,2007,May,Florida,2
11677,2007,May,Florida,2
11678,2007,May,Florida,13
11679,2007,May,Florida,2
11680,2007,May,Florida,5
11681,2007,May,Florida,8
11682,2007,May,Florida,30
11683,2007,May,Georgia,10
11684,2007,May,Georgia,4
11685,2007,May,Hawaii,3
11686,2007,May,Illinois,41
11687,2007,May,Illinois,11
11688,2007,May,Illinois,44
11689,2007,May,Illinois,0
11690,2007,May,Illinois,2
11691,2007,May,Illinois,2
11692,2007,May,Illinois,6
11693,2007,May,Iowa,11
11694,2007,May,Iowa,0
11695,2007,May,Kansas,3
11696,2007,May,Kansas,2
11697,2007,May,Kansas,4
11698,2007,May,Kansas,5
11699,2007,May,Maryland,3
11700,2007,May,Michigan,0
11701,2007,May,Michigan,2
11702,2007,May,Michigan,0
11703,2007,May,Minnesota,6
11704,2007,May,"New Jersey",127
11705,2007,May,"New Jersey",0
11706,2007,May,"New Jersey",5
11707,2007,May,"New Jersey",30
11708,2007,May,"New Mexico",48
11709,2007,May,"New York",5
11710,2007,May,"New York",27
11711,2007,May,"New York",6
11712,2007,May,"New York",8
11713,2007,May,"North Carolina",25
11714,2007,May,"North Carolina",22
11715,2007,May,Ohio,7
11716,2007,May,Ohio,2
11717,2007,May,Ohio,100
11718,2007,May,Ohio,3
11719,2007,May,Ohio,2
11720,2007,May,Ohio,30
11721,2007,May,Ohio,7
11722,2007,May,Ohio,16
11723,2007,May,Ohio,3
11724,2007,May,Ohio,14
11725,2007,May,Ohio,18
11726,2007,May,Ohio,15
11727,2007,May,Ohio,16
11728,2007,May,Pennsylvania,34
11729,2007,May,Pennsylvania,98
11730,2007,May,"South Carolina",40
11731,2007,May,"South Carolina",21
11732,2007,May,Tennessee,11
11733,2007,May,Tennessee,20
11734,2007,May,Texas,4
11735,2007,May,Texas,23
11736,2007,May,Vermont,3
11737,2007,May,Virginia,0
11738,2007,May,Virginia,9
11739,2007,May,Washington,2
11740,2007,May,Washington,4
11741,2007,May,Washington,2
11742,2007,May,Washington,3
11743,2007,May,"Washington DC",9
11744,2007,May,Wisconsin,13
11745,2007,May,Wisconsin,23
11746,2007,June,Alabama,6
11747,2007,June,Alabama,26
11748,2007,June,Arizona,3
11749,2007,June,Arizona,23
11750,2007,June,Arkansas,5
11751,2007,June,California,26
11752,2007,June,California,0
11753,2007,June,California,4
11754,2007,June,California,4
11755,2007,June,California,10
11756,2007,June,California,2
11757,2007,June,California,15
11758,2007,June,California,16
11759,2007,June,California,0
11760,2007,June,California,3
11761,2007,June,California,10
11762,2007,June,California,2
11763,2007,June,Colorado,3
11764,2007,June,Connecticut,31
11765,2007,June,Delaware,5
11766,2007,June,Florida,2
11767,2007,June,Florida,2
11768,2007,June,Florida,5
11769,2007,June,Florida,2
11770,2007,June,Florida,9
11771,2007,June,Florida,6
11772,2007,June,Georgia,4
11773,2007,June,Hawaii,2
11774,2007,June,Idaho,2
11775,2007,June,Illinois,0
11776,2007,June,Illinois,75
11777,2007,June,Illinois,0
11778,2007,June,Illinois,3
11779,2007,June,Illinois,12
11780,2007,June,Illinois,0
11781,2007,June,Indiana,10
11782,2007,June,Iowa,61
11783,2007,June,Iowa,8
11784,2007,June,Iowa,0
11785,2007,June,Kansas,3
11786,2007,June,Kansas,0
11787,2007,June,Kansas,2
11788,2007,June,Kansas,2
11789,2007,June,Maine,17
11790,2007,June,Maryland,94
11791,2007,June,Maryland,5
11792,2007,June,Massachusetts,12
11793,2007,June,Massachusetts,5
11794,2007,June,Michigan,4
11795,2007,June,Michigan,2
11796,2007,June,Michigan,9
11797,2007,June,Michigan,0
11798,2007,June,Michigan,2
11799,2007,June,Minnesota,5
11800,2007,June,Minnesota,4
11801,2007,June,Minnesota,3
11802,2007,June,Multistate,8
11803,2007,June,Multistate,21
11804,2007,June,Multistate,0
11805,2007,June,"New Hampshire",26
11806,2007,June,"New Jersey",0
11807,2007,June,"New York",14
11808,2007,June,"New York",4
11809,2007,June,"North Dakota",0
11810,2007,June,Ohio,2
11811,2007,June,Ohio,3
11812,2007,June,Ohio,2
11813,2007,June,Ohio,2
11814,2007,June,Ohio,9
11815,2007,June,Ohio,10
11816,2007,June,Ohio,2
11817,2007,June,Ohio,0
11818,2007,June,Ohio,3
11819,2007,June,Ohio,4
11820,2007,June,Ohio,2
11821,2007,June,Ohio,0
11822,2007,June,Ohio,8
11823,2007,June,Ohio,24
11824,2007,June,Oregon,7
11825,2007,June,Oregon,4
11826,2007,June,Oregon,2
11827,2007,June,Oregon,25
11828,2007,June,Oregon,7
11829,2007,June,Oregon,0
11830,2007,June,Pennsylvania,2
11831,2007,June,Pennsylvania,2
11832,2007,June,Pennsylvania,25
11833,2007,June,Pennsylvania,2
11834,2007,June,Pennsylvania,2
11835,2007,June,Pennsylvania,0
11836,2007,June,Texas,16
11837,2007,June,Texas,21
11838,2007,June,Virginia,8
11839,2007,June,Virginia,12
11840,2007,June,Washington,4
11841,2007,June,Washington,8
11842,2007,June,Washington,5
11843,2007,June,Washington,3
11844,2007,June,Washington,15
11845,2007,June,Washington,128
11846,2007,June,Washington,6
11847,2007,June,Washington,2
11848,2007,June,"Washington DC",0
11849,2007,June,Wisconsin,49
11850,2007,July,Alabama,4
11851,2007,July,Arizona,70
11852,2007,July,California,0
11853,2007,July,California,0
11854,2007,July,California,2
11855,2007,July,California,0
11856,2007,July,California,24
11857,2007,July,California,0
11858,2007,July,California,2
11859,2007,July,California,4
11860,2007,July,California,72
11861,2007,July,California,0
11862,2007,July,California,3
11863,2007,July,California,5
11864,2007,July,California,6
11865,2007,July,California,0
11866,2007,July,California,0
11867,2007,July,California,2
11868,2007,July,Colorado,33
11869,2007,July,Colorado,6
11870,2007,July,Colorado,0
11871,2007,July,Connecticut,28
11872,2007,July,Connecticut,4
11873,2007,July,Florida,7
11874,2007,July,Florida,2
11875,2007,July,Florida,2
11876,2007,July,Florida,2
11877,2007,July,Florida,5
11878,2007,July,Florida,4
11879,2007,July,Florida,3
11880,2007,July,Florida,0
11881,2007,July,Georgia,20
11882,2007,July,Georgia,8
11883,2007,July,Georgia,4
11884,2007,July,Hawaii,44
11885,2007,July,Hawaii,0
11886,2007,July,Illinois,5
11887,2007,July,Illinois,3
11888,2007,July,Illinois,7
11889,2007,July,Illinois,3
11890,2007,July,Illinois,526
11891,2007,July,Illinois,12
11892,2007,July,Illinois,5
11893,2007,July,Illinois,0
11894,2007,July,Illinois,4
11895,2007,July,Illinois,0
11896,2007,July,Illinois,7
11897,2007,July,Indiana,11
11898,2007,July,Kansas,2
11899,2007,July,Kansas,7
11900,2007,July,Louisiana,8
11901,2007,July,Maine,15
11902,2007,July,Maine,3
11903,2007,July,Maine,4
11904,2007,July,Maine,30
11905,2007,July,Maine,100
11906,2007,July,Michigan,16
11907,2007,July,Minnesota,26
11908,2007,July,Minnesota,9
11909,2007,July,Minnesota,32
11910,2007,July,Minnesota,9
11911,2007,July,Missouri,0
11912,2007,July,Multistate,27
11913,2007,July,Multistate,12
11914,2007,July,"New Hampshire",9
11915,2007,July,"New Hampshire",6
11916,2007,July,"New Hampshire",0
11917,2007,July,"New York",40
11918,2007,July,"New York",26
11919,2007,July,"New York",0
11920,2007,July,"New York",5
11921,2007,July,"New York",10
11922,2007,July,"New York",3
11923,2007,July,"New York",2
11924,2007,July,"New York",5
11925,2007,July,"North Carolina",24
11926,2007,July,"North Dakota",23
11927,2007,July,Ohio,2
11928,2007,July,Ohio,3
11929,2007,July,Ohio,0
11930,2007,July,Ohio,2
11931,2007,July,Ohio,20
11932,2007,July,Oregon,0
11933,2007,July,Pennsylvania,8
11934,2007,July,Pennsylvania,2
11935,2007,July,Pennsylvania,2
11936,2007,July,Pennsylvania,51
11937,2007,July,"South Carolina",10
11938,2007,July,Texas,12
11939,2007,July,Vermont,36
11940,2007,July,Virginia,0
11941,2007,July,Virginia,7
11942,2007,July,Washington,5
11943,2007,July,Washington,2
11944,2007,July,"West Virginia",8
11945,2007,July,Wisconsin,21
11946,2007,July,Wisconsin,16
11947,2007,August,Alabama,0
11948,2007,August,California,4
11949,2007,August,California,2
11950,2007,August,California,2
11951,2007,August,California,4
11952,2007,August,California,0
11953,2007,August,California,4
11954,2007,August,California,7
11955,2007,August,California,2
11956,2007,August,Colorado,0
11957,2007,August,Colorado,5
11958,2007,August,Colorado,3
11959,2007,August,Colorado,12
11960,2007,August,Florida,15
11961,2007,August,Florida,2
11962,2007,August,Florida,4
11963,2007,August,Florida,5
11964,2007,August,Florida,6
11965,2007,August,Florida,10
11966,2007,August,Georgia,6
11967,2007,August,Georgia,60
11968,2007,August,Hawaii,2
11969,2007,August,Illinois,23
11970,2007,August,Illinois,9
11971,2007,August,Illinois,42
11972,2007,August,Illinois,3
11973,2007,August,Illinois,4
11974,2007,August,Illinois,2
11975,2007,August,Illinois,3
11976,2007,August,Kansas,3
11977,2007,August,Kansas,4
11978,2007,August,Kansas,13
11979,2007,August,Kansas,7
11980,2007,August,Kentucky,14
11981,2007,August,Maine,10
11982,2007,August,Maine,5
11983,2007,August,Maine,6
11984,2007,August,Maryland,3
11985,2007,August,Maryland,7
11986,2007,August,Massachusetts,8
11987,2007,August,Michigan,55
11988,2007,August,Michigan,7
11989,2007,August,Michigan,20
11990,2007,August,Minnesota,18
11991,2007,August,Minnesota,7
11992,2007,August,Multistate,46
11993,2007,August,Multistate,0
11994,2007,August,Multistate,20
11995,2007,August,"New Jersey",8
11996,2007,August,"New Jersey",0
11997,2007,August,"New York",22
11998,2007,August,"New York",3
11999,2007,August,"New York",5
12000,2007,August,"New York",3
12001,2007,August,"New York",2
12002,2007,August,Ohio,2
12003,2007,August,Ohio,3
12004,2007,August,Ohio,5
12005,2007,August,Ohio,16
12006,2007,August,Ohio,22
12007,2007,August,Oregon,22
12008,2007,August,Oregon,4
12009,2007,August,Oregon,25
12010,2007,August,Oregon,7
12011,2007,August,Pennsylvania,30
12012,2007,August,Pennsylvania,100
12013,2007,August,"Puerto Rico",3
12014,2007,August,"South Carolina",30
12015,2007,August,"South Carolina",16
12016,2007,August,Tennessee,3
12017,2007,August,Tennessee,2
12018,2007,August,Texas,10
12019,2007,August,Texas,91
12020,2007,August,Texas,28
12021,2007,August,Washington,5
12022,2007,August,Washington,15
12023,2007,August,Washington,9
12024,2007,August,Washington,300
12025,2007,August,Wisconsin,28
12026,2007,September,Arizona,3
12027,2007,September,California,10
12028,2007,September,California,0
12029,2007,September,California,16
12030,2007,September,California,14
12031,2007,September,California,10
12032,2007,September,California,37
12033,2007,September,California,3
12034,2007,September,California,5
12035,2007,September,Colorado,125
12036,2007,September,Colorado,0
12037,2007,September,Colorado,31
12038,2007,September,Colorado,8
12039,2007,September,Colorado,2
12040,2007,September,Florida,3
12041,2007,September,Florida,2
12042,2007,September,Florida,3
12043,2007,September,Florida,2
12044,2007,September,Florida,5
12045,2007,September,Florida,2
12046,2007,September,Florida,29
12047,2007,September,Florida,2
12048,2007,September,Florida,9
12049,2007,September,Florida,3
12050,2007,September,Florida,7
12051,2007,September,Florida,3
12052,2007,September,Georgia,0
12053,2007,September,Illinois,10
12054,2007,September,Illinois,0
12055,2007,September,Illinois,3
12056,2007,September,Illinois,3
12057,2007,September,Kansas,2
12058,2007,September,Kansas,7
12059,2007,September,Kansas,5
12060,2007,September,Kansas,8
12061,2007,September,Kansas,0
12062,2007,September,Maine,10
12063,2007,September,Maine,12
12064,2007,September,Michigan,5
12065,2007,September,Michigan,7
12066,2007,September,Michigan,11
12067,2007,September,Michigan,7
12068,2007,September,Minnesota,8
12069,2007,September,Minnesota,23
12070,2007,September,Minnesota,12
12071,2007,September,Minnesota,5
12072,2007,September,Missouri,73
12073,2007,September,Missouri,0
12074,2007,September,"New Jersey",2
12075,2007,September,"New Jersey",7
12076,2007,September,"New York",16
12077,2007,September,"North Carolina",17
12078,2007,September,"North Dakota",29
12079,2007,September,"North Dakota",7
12080,2007,September,Ohio,6
12081,2007,September,Ohio,0
12082,2007,September,Oregon,0
12083,2007,September,Oregon,11
12084,2007,September,Pennsylvania,51
12085,2007,September,Pennsylvania,66
12086,2007,September,Pennsylvania,4
12087,2007,September,"Puerto Rico",4
12088,2007,September,"Puerto Rico",2
12089,2007,September,"Puerto Rico",2
12090,2007,September,"Puerto Rico",89
12091,2007,September,"South Carolina",0
12092,2007,September,"South Carolina",0
12093,2007,September,Texas,15
12094,2007,September,Texas,47
12095,2007,September,Texas,0
12096,2007,September,Washington,3
12097,2007,September,"West Virginia",0
12098,2007,September,Wisconsin,11
12099,2007,September,Wyoming,0
12100,2007,October,Alaska,5
12101,2007,October,Arizona,0
12102,2007,October,Arizona,5
12103,2007,October,Arizona,6
12104,2007,October,California,5
12105,2007,October,California,0
12106,2007,October,California,5
12107,2007,October,California,0
12108,2007,October,California,17
12109,2007,October,California,37
12110,2007,October,California,14
12111,2007,October,California,11
12112,2007,October,California,31
12113,2007,October,California,2
12114,2007,October,California,35
12115,2007,October,California,4
12116,2007,October,California,2
12117,2007,October,California,3
12118,2007,October,Colorado,18
12119,2007,October,Colorado,5
12120,2007,October,Colorado,14
12121,2007,October,Colorado,10
12122,2007,October,Connecticut,13
12123,2007,October,Florida,5
12124,2007,October,Florida,4
12125,2007,October,Florida,2
12126,2007,October,Florida,0
12127,2007,October,Florida,4
12128,2007,October,Florida,2
12129,2007,October,Georgia,0
12130,2007,October,Illinois,0
12131,2007,October,Illinois,39
12132,2007,October,Illinois,3
12133,2007,October,Illinois,0
12134,2007,October,Illinois,0
12135,2007,October,Illinois,17
12136,2007,October,Illinois,7
12137,2007,October,Iowa,0
12138,2007,October,Kansas,2
12139,2007,October,Kansas,6
12140,2007,October,Kansas,68
12141,2007,October,Kansas,16
12142,2007,October,Maine,13
12143,2007,October,Massachusetts,22
12144,2007,October,Massachusetts,9
12145,2007,October,Michigan,20
12146,2007,October,Minnesota,23
12147,2007,October,Minnesota,43
12148,2007,October,Minnesota,66
12149,2007,October,Multistate,43
12150,2007,October,"New Hampshire",10
12151,2007,October,"New York",12
12152,2007,October,"New York",39
12153,2007,October,Ohio,2
12154,2007,October,Ohio,2
12155,2007,October,Ohio,2
12156,2007,October,Ohio,8
12157,2007,October,Oregon,104
12158,2007,October,Pennsylvania,2
12159,2007,October,Pennsylvania,9
12160,2007,October,"Puerto Rico",3
12161,2007,October,"Puerto Rico",7
12162,2007,October,"South Carolina",0
12163,2007,October,"South Carolina",20
12164,2007,October,Tennessee,0
12165,2007,October,Tennessee,0
12166,2007,October,Tennessee,11
12167,2007,October,Tennessee,13
12168,2007,October,Texas,9
12169,2007,October,Texas,36
12170,2007,October,Texas,8
12171,2007,October,Texas,5
12172,2007,October,Texas,6
12173,2007,October,Texas,6
12174,2007,October,Vermont,17
12175,2007,October,Washington,2
12176,2007,October,Washington,3
12177,2007,October,Wisconsin,3
12178,2007,October,Wisconsin,101
12179,2007,November,Arizona,4
12180,2007,November,Arizona,2
12181,2007,November,Arizona,15
12182,2007,November,Arizona,6
12183,2007,November,Arkansas,51
12184,2007,November,California,0
12185,2007,November,California,3
12186,2007,November,California,14
12187,2007,November,California,5
12188,2007,November,California,29
12189,2007,November,California,17
12190,2007,November,California,0
12191,2007,November,California,133
12192,2007,November,California,12
12193,2007,November,California,8
12194,2007,November,California,0
12195,2007,November,California,8
12196,2007,November,California,0
12197,2007,November,California,2
12198,2007,November,California,2
12199,2007,November,California,50
12200,2007,November,California,12
12201,2007,November,California,11
12202,2007,November,Colorado,4
12203,2007,November,Colorado,31
12204,2007,November,Colorado,9
12205,2007,November,Colorado,4
12206,2007,November,Connecticut,5
12207,2007,November,Florida,2
12208,2007,November,Florida,2
12209,2007,November,Florida,2
12210,2007,November,Florida,45
12211,2007,November,Florida,11
12212,2007,November,Florida,5
12213,2007,November,Georgia,74
12214,2007,November,Idaho,23
12215,2007,November,Illinois,0
12216,2007,November,Illinois,2
12217,2007,November,Illinois,0
12218,2007,November,Illinois,0
12219,2007,November,Illinois,12
12220,2007,November,Iowa,44
12221,2007,November,Iowa,0
12222,2007,November,Kansas,8
12223,2007,November,Maine,10
12224,2007,November,Massachusetts,20
12225,2007,November,Michigan,8
12226,2007,November,Michigan,14
12227,2007,November,Minnesota,18
12228,2007,November,Minnesota,0
12229,2007,November,Minnesota,0
12230,2007,November,Minnesota,6
12231,2007,November,Minnesota,5
12232,2007,November,Minnesota,6
12233,2007,November,Minnesota,11
12234,2007,November,Missouri,9
12235,2007,November,Missouri,29
12236,2007,November,"New York",14
12237,2007,November,"New York",7
12238,2007,November,"New York",12
12239,2007,November,"New York",2
12240,2007,November,"New York",6
12241,2007,November,"New York",25
12242,2007,November,Ohio,2
12243,2007,November,Ohio,2
12244,2007,November,Ohio,0
12245,2007,November,Ohio,26
12246,2007,November,Ohio,2
12247,2007,November,Ohio,4
12248,2007,November,Oregon,5
12249,2007,November,Oregon,0
12250,2007,November,Oregon,17
12251,2007,November,Oregon,60
12252,2007,November,Oregon,4
12253,2007,November,"Puerto Rico",11
12254,2007,November,"Puerto Rico",3
12255,2007,November,"Puerto Rico",2
12256,2007,November,"South Carolina",6
12257,2007,November,"South Dakota",11
12258,2007,November,Tennessee,11
12259,2007,November,Tennessee,6
12260,2007,November,Texas,14
12261,2007,November,Texas,14
12262,2007,November,Virginia,6
12263,2007,November,Washington,3
12264,2007,November,Washington,12
12265,2007,November,"Washington DC",42
12266,2007,November,Wisconsin,43
12267,2007,December,Arizona,0
12268,2007,December,California,6
12269,2007,December,California,20
12270,2007,December,California,0
12271,2007,December,California,168
12272,2007,December,California,9
12273,2007,December,California,13
12274,2007,December,California,5
12275,2007,December,California,6
12276,2007,December,California,0
12277,2007,December,California,0
12278,2007,December,California,4
12279,2007,December,California,2
12280,2007,December,California,8
12281,2007,December,California,2
12282,2007,December,California,5
12283,2007,December,California,7
12284,2007,December,California,11
12285,2007,December,Colorado,5
12286,2007,December,Colorado,6
12287,2007,December,Connecticut,37
12288,2007,December,Florida,2
12289,2007,December,Florida,14
12290,2007,December,Florida,6
12291,2007,December,Florida,3
12292,2007,December,Florida,2
12293,2007,December,Florida,28
12294,2007,December,Georgia,27
12295,2007,December,Hawaii,12
12296,2007,December,Hawaii,13
12297,2007,December,Illinois,28
12298,2007,December,Illinois,11
12299,2007,December,Illinois,13
12300,2007,December,Illinois,12
12301,2007,December,Illinois,6
12302,2007,December,Illinois,5
12303,2007,December,Iowa,18
12304,2007,December,Kansas,5
12305,2007,December,Kansas,17
12306,2007,December,Kansas,2
12307,2007,December,Maryland,79
12308,2007,December,Maryland,9
12309,2007,December,Maryland,3
12310,2007,December,Maryland,12
12311,2007,December,Maryland,2
12312,2007,December,Michigan,6
12313,2007,December,Michigan,14
12314,2007,December,Minnesota,8
12315,2007,December,Minnesota,35
12316,2007,December,Minnesota,11
12317,2007,December,Minnesota,0
12318,2007,December,Minnesota,9
12319,2007,December,Multistate,0
12320,2007,December,"New York",7
12321,2007,December,"New York",20
12322,2007,December,"New York",15
12323,2007,December,"New York",17
12324,2007,December,Ohio,119
12325,2007,December,Ohio,49
12326,2007,December,Ohio,3
12327,2007,December,Ohio,10
12328,2007,December,Ohio,4
12329,2007,December,Oregon,32
12330,2007,December,Oregon,12
12331,2007,December,Pennsylvania,78
12332,2007,December,Pennsylvania,0
12333,2007,December,Pennsylvania,68
12334,2007,December,"Puerto Rico",2
12335,2007,December,"South Carolina",4
12336,2007,December,"South Carolina",63
12337,2007,December,Tennessee,8
12338,2007,December,Texas,9
12339,2007,December,Texas,27
12340,2007,December,Virginia,9
12341,2007,December,Washington,36
12342,2007,December,Washington,18
12343,2007,December,Wisconsin,10
12344,2007,December,Wisconsin,0
12345,2007,December,Wisconsin,7
12346,2007,December,Wyoming,4
12347,2008,January,Alaska,3
12348,2008,January,Arizona,3
12349,2008,January,Arizona,12
12350,2008,January,Arizona,7
12351,2008,January,Arizona,4
12352,2008,January,California,16
12353,2008,January,California,4
12354,2008,January,California,73
12355,2008,January,California,4
12356,2008,January,California,16
12357,2008,January,California,51
12358,2008,January,Colorado,4
12359,2008,January,Colorado,10
12360,2008,January,Colorado,6
12361,2008,January,Colorado,3
12362,2008,January,Colorado,22
12363,2008,January,Connecticut,9
12364,2008,January,Florida,20
12365,2008,January,Florida,2
12366,2008,January,Florida,2
12367,2008,January,Florida,2
12368,2008,January,Florida,2
12369,2008,January,Florida,3
12370,2008,January,Florida,23
12371,2008,January,Florida,11
12372,2008,January,Florida,13
12373,2008,January,Florida,4
12374,2008,January,Florida,3
12375,2008,January,Florida,2
12376,2008,January,Florida,8
12377,2008,January,Florida,39
12378,2008,January,Florida,3
12379,2008,January,Florida,2
12380,2008,January,Florida,2
12381,2008,January,Georgia,30
12382,2008,January,Georgia,11
12383,2008,January,Georgia,52
12384,2008,January,Hawaii,55
12385,2008,January,Hawaii,7
12386,2008,January,Hawaii,7
12387,2008,January,Illinois,4
12388,2008,January,Illinois,48
12389,2008,January,Illinois,2
12390,2008,January,Illinois,4
12391,2008,January,Illinois,17
12392,2008,January,Kansas,4
12393,2008,January,Kansas,5
12394,2008,January,Kansas,4
12395,2008,January,Kansas,20
12396,2008,January,Kansas,2
12397,2008,January,Kansas,25
12398,2008,January,Kansas,2
12399,2008,January,Kentucky,9
12400,2008,January,Louisiana,15
12401,2008,January,Maine,19
12402,2008,January,Maine,45
12403,2008,January,Maine,8
12404,2008,January,Maryland,4
12405,2008,January,Michigan,41
12406,2008,January,Michigan,2
12407,2008,January,Michigan,11
12408,2008,January,Minnesota,2
12409,2008,January,Minnesota,9
12410,2008,January,Minnesota,30
12411,2008,January,Minnesota,7
12412,2008,January,Minnesota,3
12413,2008,January,Minnesota,0
12414,2008,January,Minnesota,3
12415,2008,January,Multistate,36
12416,2008,January,"New Mexico",8
12417,2008,January,"New Mexico",5
12418,2008,January,"New York",58
12419,2008,January,"New York",4
12420,2008,January,"New York",10
12421,2008,January,Ohio,3
12422,2008,January,Ohio,9
12423,2008,January,Ohio,2
12424,2008,January,Oregon,12
12425,2008,January,Oregon,15
12426,2008,January,Oregon,18
12427,2008,January,"South Carolina",12
12428,2008,January,Tennessee,20
12429,2008,January,Tennessee,4
12430,2008,January,Tennessee,39
12431,2008,January,Texas,16
12432,2008,January,Virginia,16
12433,2008,January,Washington,6
12434,2008,February,Alabama,17
12435,2008,February,Arizona,87
12436,2008,February,Arizona,3
12437,2008,February,Arizona,7
12438,2008,February,California,43
12439,2008,February,California,5
12440,2008,February,California,2
12441,2008,February,California,5
12442,2008,February,California,5
12443,2008,February,California,14
12444,2008,February,California,4
12445,2008,February,California,14
12446,2008,February,California,26
12447,2008,February,Colorado,3
12448,2008,February,Colorado,5
12449,2008,February,Colorado,6
12450,2008,February,Colorado,31
12451,2008,February,Colorado,2
12452,2008,February,Colorado,31
12453,2008,February,Colorado,5
12454,2008,February,Florida,3
12455,2008,February,Florida,2
12456,2008,February,Florida,2
12457,2008,February,Florida,4
12458,2008,February,Florida,5
12459,2008,February,Florida,2
12460,2008,February,Florida,2
12461,2008,February,Florida,2
12462,2008,February,Florida,208
12463,2008,February,Georgia,6
12464,2008,February,Georgia,0
12465,2008,February,Hawaii,33
12466,2008,February,Hawaii,24
12467,2008,February,Hawaii,2
12468,2008,February,Hawaii,27
12469,2008,February,Illinois,0
12470,2008,February,Illinois,8
12471,2008,February,Illinois,4
12472,2008,February,Kansas,2
12473,2008,February,Kansas,2
12474,2008,February,Kansas,11
12475,2008,February,Kansas,5
12476,2008,February,Louisiana,11
12477,2008,February,Maine,43
12478,2008,February,Maine,20
12479,2008,February,Maine,8
12480,2008,February,Maryland,9
12481,2008,February,Michigan,9
12482,2008,February,Michigan,10
12483,2008,February,Michigan,10
12484,2008,February,Minnesota,15
12485,2008,February,Minnesota,7
12486,2008,February,Minnesota,2
12487,2008,February,Minnesota,9
12488,2008,February,Minnesota,4
12489,2008,February,Minnesota,7
12490,2008,February,"New York",2
12491,2008,February,"New York",0
12492,2008,February,"North Dakota",7
12493,2008,February,Ohio,3
12494,2008,February,Ohio,4
12495,2008,February,Ohio,9
12496,2008,February,Ohio,0
12497,2008,February,Ohio,4
12498,2008,February,Oregon,16
12499,2008,February,Oregon,10
12500,2008,February,Oregon,12
12501,2008,February,Pennsylvania,19
12502,2008,February,Pennsylvania,30
12503,2008,February,"Puerto Rico",3
12504,2008,February,"Puerto Rico",18
12505,2008,February,"South Carolina",27
12506,2008,February,Tennessee,5
12507,2008,February,Virginia,16
12508,2008,February,Washington,15
12509,2008,February,Washington,2
12510,2008,February,Washington,3
12511,2008,February,Washington,3
12512,2008,February,Washington,6
12513,2008,February,Wisconsin,12
12514,2008,February,Wisconsin,22
12515,2008,February,Wyoming,4
12516,2008,March,Alaska,6
12517,2008,March,Arizona,16
12518,2008,March,Arizona,2
12519,2008,March,Arizona,4
12520,2008,March,Arizona,3
12521,2008,March,California,7
12522,2008,March,California,0
12523,2008,March,California,6
12524,2008,March,California,31
12525,2008,March,California,2
12526,2008,March,California,30
12527,2008,March,California,10
12528,2008,March,Colorado,2
12529,2008,March,Colorado,3
12530,2008,March,Colorado,5
12531,2008,March,Colorado,22
12532,2008,March,Colorado,8
12533,2008,March,Connecticut,70
12534,2008,March,Florida,2
12535,2008,March,Florida,3
12536,2008,March,Florida,2
12537,2008,March,Florida,3
12538,2008,March,Florida,3
12539,2008,March,Florida,18
12540,2008,March,Florida,9
12541,2008,March,Georgia,12
12542,2008,March,Georgia,0
12543,2008,March,Georgia,8
12544,2008,March,Georgia,62
12545,2008,March,Hawaii,2
12546,2008,March,Hawaii,8
12547,2008,March,Hawaii,14
12548,2008,March,Idaho,15
12549,2008,March,Idaho,5
12550,2008,March,Illinois,13
12551,2008,March,Illinois,12
12552,2008,March,Illinois,3
12553,2008,March,Illinois,6
12554,2008,March,Illinois,8
12555,2008,March,Illinois,7
12556,2008,March,Illinois,0
12557,2008,March,Illinois,12
12558,2008,March,Illinois,5
12559,2008,March,Illinois,5
12560,2008,March,Kansas,11
12561,2008,March,Kansas,5
12562,2008,March,Kansas,32
12563,2008,March,Kansas,2
12564,2008,March,Kansas,13
12565,2008,March,Kansas,3
12566,2008,March,Kansas,92
12567,2008,March,Kentucky,142
12568,2008,March,Maine,22
12569,2008,March,Maine,12
12570,2008,March,Maine,30
12571,2008,March,Maryland,0
12572,2008,March,Michigan,4
12573,2008,March,Michigan,28
12574,2008,March,Michigan,21
12575,2008,March,Michigan,30
12576,2008,March,Minnesota,4
12577,2008,March,Minnesota,5
12578,2008,March,Minnesota,29
12579,2008,March,Minnesota,0
12580,2008,March,Minnesota,7
12581,2008,March,Minnesota,4
12582,2008,March,Minnesota,16
12583,2008,March,Minnesota,8
12584,2008,March,Minnesota,7
12585,2008,March,Multistate,0
12586,2008,March,Nebraska,15
12587,2008,March,"New Jersey",12
12588,2008,March,"New Jersey",16
12589,2008,March,"New York",15
12590,2008,March,"New York",30
12591,2008,March,Ohio,46
12592,2008,March,Ohio,2
12593,2008,March,Ohio,2
12594,2008,March,Ohio,3
12595,2008,March,Ohio,8
12596,2008,March,Ohio,12
12597,2008,March,Ohio,4
12598,2008,March,Ohio,18
